Sentence,Label
one नया नंबर उम्म्म्म lists in जोड़िए,1
ऐड karo ऐड करो मॉम का होम phones नंबर 5555555,1
mother के ऑफिस ऑफिस नंबर 222-2222 को मेरी phones book in जोड़ना is,1
मॉम ko my my आईफोन कॉन्टैक्ट्स में ऐड करो,1
this नंबर ko निशा of निशा के office नंबर बतौर जोड़ two प्लीज़,1
this number my मेरे कॉन्टैक्ट्स in ऐड करो ।,1
boss करके यह नंबर जोड़ो जोड़ो बॉस करके this number,1
momo का नंबर ऐड कर लो १४५२ आहा ९८५६,1
मैं चाहती am this number को पापा के वोह क्या कहते are ऑफिस yeah office नंबर करके ऐड karo,1
क्या फ़ोन book मे this नंबर ko अह अह अह जोड़ सकते हो,1
९८७ ६५४ ३२१० ko पापा of number उम्म्म पापा of पर्सनल नंबर of नंबर के रूप in सेव करो।,1
उम्म्म मेरी phones book in एक हम्म one newer नंबर ऐड करो।,1
deepak के office के office of नंबर को karo उम्म्म गूगल कॉन्टैक्ट्स in ऐड करो।,1
this नंबर मेरी मेरे कॉन्टैक्ट्स in ऐड करो,1
इस नंबर ko मेरे father of संपर्क से contacts में add,1
shyam का नंबर कांटेक्ट जोड़ दो १४५२१४५२ आहा ३५६२५६३२,1
brother को 333-3333 number के साथ my contacts अह मेरे सम्पर्कों in जोड़ना है,1
mommy का नंबर ऐड karo हम्म्म homes of नाम से।,1
my मेरे कॉन्टेक्ट्स in नंबर जोड़िए।,1
इसे google+ कॉन्टेक्ट्स उम्म्म स्काइप कॉन्टेक्ट्स in जोड़ो,1
